"","Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"7671","NPR2",86.6179081864537,0.185834251664637,0.654268595197065,0.284033580442087,0.776384646472284,0.999993603917205,"4882"
"7672","NPRL2",532.819783535794,0.222830875844057,0.261067995754249,0.853535781742526,0.393362253608363,0.999993603917205,"10641"
"7673","NPRL3",594.136256902919,-0.0558536286225832,0.22545836714879,-0.247733669541405,0.804340479194316,0.999993603917205,"8131"
"7674","NPTN",829.172052606148,-0.241707223113527,0.243433685025569,-0.992907875868287,0.320754851287676,0.999993603917205,"27020"
"7675","NPTX1",6.75417364294313,-3.64123191587246,1.81834500137369,-2.00249782803683,0.0452312164704392,0.999993603917205,"4884"
"7676","NPTXR",84.4145060716883,-0.535311397209727,0.577052552329524,-0.927664898194642,0.353581421991096,0.999993603917205,"23467"
"7677","NPW",5.18334731071753,1.41159085699424,1.84981190040005,0.763099673371637,0.445403954833351,0.999993603917205,"283869"
"7678","NQO1",133.071380388213,-0.181121077821233,0.543121949554151,-0.333481417883986,0.738770913871047,0.999993603917205,"1728"
"7679","NQO2",615.280090458398,-0.0265456849862543,0.288788644235293,-0.0919208061540881,0.926760960524357,0.999993603917205,"4835"
"7680","NR1D1",604.065038278371,-0.413403658880539,0.384066361133407,-1.07638601219996,0.281754655511819,0.999993603917205,"9572"
"7681","NR1D2",2270.48972685527,-0.599132678533036,0.380498569141711,-1.57459903169806,0.115349026509538,0.999993603917205,"9975"
"7682","NR1H2",1184.17973796041,0.377618008538732,0.318398814312555,1.18599062422401,0.235626002162007,0.999993603917205,"7376"
"7683","NR1H3",69.2820837288199,0.391628613217103,0.487023015067363,0.804127528065453,0.42132332783067,0.999993603917205,"10062"
"7684","NR1I2",2.65346684187771,1.66634240546443,1.86248791906382,0.894686289456316,0.370954809875853,0.999993603917205,"8856"
"7685","NR1I3",8.29358725040626,0.34456032908403,1.35149134975328,0.254948231186926,0.798763083682141,0.999993603917205,"9970"
"7686","NR2C1",984.242076428453,-0.377160315371945,0.378478634953586,-0.996516792600981,0.31899911205934,0.999993603917205,"7181"
"7687","NR2C2",2384.71216778846,-0.184685721428524,0.235792864735221,-0.783254071898713,0.433477927821061,0.999993603917205,"7182"
"7688","NR2C2AP",81.5120913795488,0.3426209024524,0.502384754376809,0.681989052150695,0.49524587347589,0.999993603917205,"126382"
"7689","NR2E3",1.40544357465927,-1.79360009935332,2.7168232097185,-0.660182853612754,0.509136494212226,0.999993603917205,"10002"
"7690","NR2F6",24.0819782403785,0.379716857548867,0.749541150546424,0.506599080346755,0.612436153757906,0.999993603917205,"2063"
"7691","NR3C1",3389.68468988614,-0.227666179832372,0.23620750830765,-0.963839724924603,0.335126286910166,0.999993603917205,"2908"
"7692","NR3C2",520.571007787606,-0.461701907268505,0.302648297229271,-1.52553941818065,0.1271246095289,0.999993603917205,"4306"
"7693","NR4A1",278.935346304858,-0.155325905800477,0.560577951324503,-0.277081725090117,0.78171735392988,0.999993603917205,"3164"
"7694","NR4A2",1239.2187385298,-0.286668566495635,1.0887375422383,-0.263303647917093,0.792316548236598,0.999993603917205,"4929"
"7695","NR4A3",101.501992141293,-0.0474888163204877,0.617722438748998,-0.0768772726091371,0.938721177859757,0.999993603917205,"8013"
"7696","NR5A2",5.36047103665669,0.861687838195403,1.84673527164976,0.466600628375732,0.640785637343035,0.999993603917205,"2494"
"7697","NR6A1",1.87897831931548,-0.886111922605979,2.13754696164472,-0.414546177700893,0.678474155879621,0.999993603917205,"2649"
"7698","NRARP",3.39934566030551,-0.0648214069231649,1.96489280503557,-0.0329897930090855,0.973682727211178,0.999993603917205,"441478"
"7699","NRAS",3006.9734434032,-0.546439680434247,0.407512246849292,-1.34091597162805,0.179947736013618,0.999993603917205,"4893"
"7700","NRBF2",476.232115454843,0.00913240567716009,0.246016685795106,0.0371210824487165,0.970388462248623,0.999993603917205,"29982"
"7701","NRBP1",2342.27378398732,0.148363727626382,0.225189850511796,0.658838430280897,0.509999526334413,0.999993603917205,"29959"
"7702","NRBP2",392.387032389082,0.216440422185026,0.374272403990305,0.578296502433646,0.563063955364526,0.999993603917205,"340371"
"7703","NRCAM",5.04145307594485,1.55917264776155,1.88263176044059,0.828187795682708,0.407564154368716,0.999993603917205,"4897"
"7704","NRDC",2806.67544226842,-0.162696957111801,0.241763051859368,-0.672960387704077,0.500972492258969,0.999993603917205,"4898"
"7705","NRDE2",479.229173202198,0.250633914870199,0.266026680460631,0.942138263862183,0.346121856445634,0.999993603917205,"55051"
"7706","NREP",3.59107337138666,0.131570745419563,2.3203976602341,0.0567018092089822,0.954782732796026,0.999993603917205,"9315"
"7707","NRF1",494.547399442544,-0.0523199350086199,0.23206047185584,-0.225458194539576,0.821622844065929,0.999993603917205,"4899"
"7708","NRG2",2.58011325370266,1.1826062252684,1.88472121129797,0.627470109732549,0.530351123305302,0.999993603917205,"9542"
"7709","NRG4",7.98574550672144,-0.792548245196684,1.04723140488454,-0.756803359314901,0.449167679943431,0.999993603917205,"145957"
"7710","NRGN",21.1035908481914,-0.55899392365786,0.748641748849407,-0.746677465579475,0.45525827534983,0.999993603917205,"4900"
"7711","NRIP1",4094.49698097353,-0.393760096698203,0.349501223653687,-1.12663438651755,0.259897094240098,0.999993603917205,"8204"
"7712","NRIP2",156.405872503505,0.341777671353404,0.518193587443372,0.659555964479691,0.50953882094369,0.999993603917205,"83714"
"7713","NRIP3",20.1683900755577,-0.268850108029467,0.968949929040545,-0.277465429297965,0.781422747512522,0.999993603917205,"56675"
"7714","NRL",35.4649553552271,0.348141459165637,0.589561202561946,0.59050944609785,0.554849154733509,0.999993603917205,"4901"
"7715","NRM",266.768833760979,0.0116531024188586,0.324646938800585,0.0358946936691018,0.971366326981277,0.999993603917205,"11270"
"7716","NRN1",29.8128506421209,0.405380844191658,1.07089181031505,0.378545096980802,0.705025699167042,0.999993603917205,"51299"
"7717","NRP1",38.6990796685978,0.79453376759823,1.08815902272145,0.730163285887321,0.465290381264898,0.999993603917205,"8829"
"7718","NRP2",46.6357158609902,0.154941438615693,0.717737643522351,0.215874755927955,0.829085375002891,0.999993603917205,"8828"
"7719","NRROS",340.009574074849,-0.00891050302106336,0.367096445826261,-0.0242729209785935,0.980634912694156,0.999993603917205,"375387"
"7720","NRSN2",19.198867103273,0.485331028801155,0.713435057888869,0.680273591036164,0.496331243059365,0.999993603917205,"80023"
"7721","NRTN",1.61073677012796,2.03536346713459,3.40942633136352,0.596981213059558,0.550519923720121,0.999993603917205,"4902"
"7722","NRXN3",2.08424904004584,-0.160590088215471,2.29288748617134,-0.0700383639336897,0.944163124592266,0.999993603917205,"9369"
"7723","NSA2",1337.41048630691,0.182385435799702,0.388237644499769,0.469777823927146,0.638513759691572,0.999993603917205,"10412"
"7724","NSD1",3521.06457590939,-0.144073444728875,0.238339882899476,-0.604487352163553,0.545519675572479,0.999993603917205,"64324"
"7725","NSD2",2279.91537745446,0.0435466548433029,0.292687665720411,0.148781995087216,0.881725658336943,0.999993603917205,"7468"
"7726","NSD3",3762.98397874555,-0.277107664566101,0.276405093277906,-1.00254181744577,0.316081980376483,0.999993603917205,"54904"
"7727","NSDHL",140.687430976165,0.44495683683247,0.501931424487226,0.886489299383951,0.375353917822618,0.999993603917205,"50814"
"7728","NSF",611.58493498547,-0.0530348943139961,0.283897841748398,-0.186809783362135,0.851809775940992,0.999993603917205,"4905"
"7729","NSFL1C",600.180292006197,0.106770505790295,0.280036985476062,0.381272872255733,0.703000780929668,0.999993603917205,"55968"
"7730","NSG1",193.909052501666,0.0500069254326218,0.527836480802651,0.0947394264158839,0.924521801051175,0.999993603917205,"27065"
"7731","NSL1",473.580872229454,0.0239703763844346,0.353199785940424,0.0678663389350915,0.945892034588269,0.999993603917205,"25936"
"7732","NSMAF",1665.32421868513,-0.28205530728537,0.271005360069023,-1.04077390651437,0.297980493023686,0.999993603917205,"8439"
"7733","NSMCE1",484.824160027244,0.184308610776191,0.231540093846565,0.796011644092738,0.426025267476128,0.999993603917205,"197370"
"7734","NSMCE2",253.979838626477,0.0957620067285781,0.30822824112135,0.31068537516287,0.756039816361437,0.999993603917205,"286053"
"7735","NSMCE3",820.42937332088,0.258416625656749,0.284639532685706,0.907873278242374,0.363945177138577,0.999993603917205,"56160"
"7736","NSMCE4A",846.560415096555,0.025190950177594,0.257992116093202,0.0976423255061543,0.922216314173002,0.999993603917205,"54780"
